brand,model,screen_size,screen_resolution,cpu,cpu_speed,ram,memory,gpu,graphics_card_description,OpSys,weight,color,No_reviews,ratings,price,link_item
ASUS,Chromebook,17.3 Inches,1920x1080,celeron,1.1 GHz,4 GB,64 GB,Intel UHD Graphics,Integrated,Chrome OS,5.32 pounds,Black,,,$169.00 ,https://www.amazon.com/ASUS-Chromebook-CX1-Processor-Bluetooth/dp/B0CKTPHYG5/ref=sr_1_180
ASUS,ASUS TUF Dash 15,15.6 Inches,1920 x 1080 pixels,core_i7_12650h,4.7 GHz,64 GB,4 TB,NVIDIA GeForce RTX 3070,Dedicated,Windows 11 Home,4.41 pounds,64GB DDR5 RAM |4TB PCIe SSD,2 ratings,4.5,"$1,769.99 ",https://www.amazon.com/ASUS-i7-12650H-GeForce-Keyboard-Thunderbolt4/dp/B0C6FG6SB8/ref=sr_1_181
ASUS,ASUS Chromebook,14 Inches,1920 x 1200 pixels,ryzen_3,2.4 GHz,8 GB,128 GB,AMD Radeon,Integrated,Chrome OS,4.08 pounds,Blue,97 ratings,4.1,$419.99 ,https://www.amazon.com/ASUS-Chromebook-Touchscreen-Processor-Bluetooth/dp/B0CHB6S7X3/ref=sr_1_179
ASUS,ExpertBook B5 Flip,14 Inches,1920 x 1080 pixels,core_i7_family,2.49 GHz,40 GB,2 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Pro,3.04 pounds,Star Black,1 rating,5,"$1,099.99 ",https://www.amazon.com/ASUS-ExpertBook-Flip-Touchscreen-Fingerprint/dp/B0CF9ST1XF/ref=sr_1_178
ASUS,ROG Strix G16 G614JV,16 Inches,1920 x 1200,core_i7,2.6 GHz,64 GB,512 GB,NVIDIA GeForce RTX 4060 8GB GDDR6,Dedicated,Windows 11 Home,5.51 pounds,Black,,,"$1,529.99 ",https://www.amazon.com/ASUS-Premium-14-Core-i7-13650HX-GeForce/dp/B0CJKZ68ZN/ref=sr_1_177
ASUS,ASUS - ROG Zephyrus,14 Inches,1920 x 1080 pixels,ryzen_7,2.8 GHz,16 GB,1 TB,NVIDIA GeForce RTX 3060,Dedicated,Windows 11 Home,3.64 pounds,White,6 ratings,5,"$1,099.00 ",https://www.amazon.com/ASUS-ROG-Zephyrus-7-5800HS-Keyboard/dp/B0CGPTSPSN/ref=sr_1_176
ASUS,M1603Q,16 Inches,1920 x 1200 pixels,amd_ryzen_7,4.4 GHz,32 GB,1 TB,AMD Radeon Graphics,Integrated,Windows 11 Pro,4.14 pounds,Blue,,,$789.00 ,https://www.amazon.com/ASUS-Business-VivoBook-Laptop-Windows/dp/B0CJMVBX8F/ref=sr_1_175
ASUS,ASUS Chromebook,11.6 Inches,1366 x 768 pixels,celeron_n,1.1 GHz,8 GB,32 GB,Intel UHD Graphics,Integrated,Chrome OS,2.89 pounds,Gray,1 rating,5,$209.00 ,https://www.amazon.com/Chromebook-Student-Anti-Glare-Display-Bluetooth/dp/B0CFF9R1BS/ref=sr_1_173
ASUS,,14 Inches,1920 x 1080 pixels,core_i3_1005g1,1.2 GHz,4 GB,128 GB,Intel,Integrated,Windows 11 Home,3.1 pounds,White,,,$269.99 ,https://www.amazon.com/ASUS-Vivobook-i3-1005g1-Processor-Bluetooth/dp/B0CC8ZFH5H/ref=sr_1_172
Asus,Asus TUF F15 Gaming,15.6 Inches,1920x1080,core_i7,3.5 GHz,32 GB,1 TB,NVIDIA GeForce RTX 4070 8GB Graphic,Dedicated,Windows 11,4.85 pounds,,3 ratings,5,"$1,369.00 ",https://www.amazon.com/Asus-Generation-i7-12700H-i9-11950H-Thunderbolt/dp/B0CG6B1M8S/ref=sr_1_170
ASUS,,14 Inches,1366 x 768 pixels,celeron_n,1.1 GHz,4 GB,64 GB,Intel HD Graphics,Integrated,Windows 11 S,3.5 pounds,Quiet Blue,65 ratings,4.1,$239.00 ,https://www.amazon.com/ASUS-VivoBook-Celeron-Processor-Graphics/dp/B0C3MV57ZL/ref=sr_1_171
ASUS,L203NA-DS04,11.6 Inches,1366x768,celeron_n3350,2.4 GHz,64 GB,64 GB,Intel UHD Graphics,Integrated,Windows 10 S,2.1 pounds,Star Gray,66 ratings,3.8,$229.00 ,https://www.amazon.com/ASUS-L203NA-DS04-90NB0EZ2-M07470/dp/B081V3HX3L/ref=sr_1_169
ASUS,Vivobook Pro OLED,14 Inches,2560 x 1600 pixels,apple_ci5,3.1 GHz,8 GB,256 GB,,Iris Xe Graphics,Windows 10 Home,5.02 pounds,,6 ratings,3.6,$399.00 ,https://www.amazon.com/ASUS-VivoBook-OLED-WQXGA-2880x1800/dp/B0BKMVKPTD/ref=sr_1_214
ASUS,,15.6 Inches,1920 x 1080 pixels,ryzen_9,3.3 GHz,64 GB,4 TB,NVIDIA GeForce RTX 3080,Dedicated,Windows 11 Pro,12 pounds,Black |5900HX | RTX 3080,,,"$1,639.00 ",https://www.amazon.com/ASUS-Backlit-Keyboard-GeForce-Renewed/dp/B0C9BCGMLJ/ref=sr_1_215
Asus,Chromebook,17.3 Inches,1920 x 1080 pixels,celeron,2.8 GHz,4 GB,64 GB,Intel UHD Graphics,Integrated,Chrome OS,5.34 pounds,,21 ratings,4.3,$279.00 ,https://www.amazon.com/Chromebook-Business-Widescreen-Slim-Bezel-Graphics/dp/B0BQW6C5K2/ref=sr_1_213
ASUS,G614JV,16 Inches,1920 x 1080 pixels,core_i7,3.6 GHz,64 GB,1 TB,NVIDIA GeForce RTX 4060,Dedicated,Windows 11 Pro,5.51 pounds,Eclipse Gray,3 ratings,5,"$1,685.99 ",https://www.amazon.com/ASUS-GeForce-14-Core-i7-13650HX-Thunderbolt/dp/B0CD2RMSQZ/ref=sr_1_212
ASUS,ASUS Vivobook 17,17.3 Inches,1920 x 1080 pixels,core_i5,2.4 GHz,16 GB,512 GB,Intel UHD Graphics,Integrated,Windows 10 Home,5.07 pounds,Silver,1 rating,5,$469.00 ,https://www.amazon.com/ASUS-VivoBook-17-i5-1135G7-Graphics/dp/B0CJXTL94F/ref=sr_1_211
ASUS,Vivobook Go 15,15.6 Inches,1920 x 1080 pixels,ryzen_5,4.3 GHz,8 GB,,,Integrated,Windows 11 Home,3.59 pounds,Mixed Black,38 ratings,4.1,$453.49 ,https://www.amazon.com/ASUS-Vivobook-Display-Processor-E1504FA-AS52/dp/B0BXRD41GM/ref=sr_1_210
ASUS,Q508UG,15.6,1920 x 1080 pixels,ryzen_7,4.3 GHz,8 GB,1 TB,NVIDIA GeForce MX450,Integrated,Windows 11 Home,4.18 pounds,,,,$689.00 ,https://www.amazon.com/ASUS-ZenBook-GeForce-Graphics-Q508UG/dp/B0BWT1NX6R/ref=sr_1_208
ASUS,VivoBook,17.3 Inches,1920 x 1080 pixels,core_i3_family,3 GHz,12 GB,128 GB,Intel UHD Graphics,Integrated,Windows 11 Home,5.07 pounds,Silver,6 ratings,4.7,$529.00 ,https://www.amazon.com/ASUS-Vivobook-Non-Touch-i3-1115G4-Processor/dp/B0BCX5MXSK/ref=sr_1_207
Asus,Vivobook,15.6 Inches,1920x1080,apple_ci3,3 GHz,8 GB,128 GB,Intel UHD Graphics,Integrated,"Windows 10 Pro, Windows 10 Home, Windows 10 S, Windows, Windows 11, Windows 10",3.96 pounds,Slate Gray,66 ratings,4.3,$369.00 ,https://www.amazon.com/ASUS-Touchscreen-i3-1115G4-i5-1035G4-Fingerprint/dp/B09M6XMP24/ref=sr_1_209
ASUS,ASUS Zenbook,14 Inches,1920 x 1080 Pixels,ryzen_7_4700u,2 GHz,16 GB,1 TB,AMD Radeon Series,Integrated,Windows 10 Pro,2.69 pounds,Grey,79 ratings,3.6,$948.00 ,https://www.amazon.com/Zenbook-NanoEdge-Ultra-Slim-Keyboard-NumberPad/dp/B08J7QBD7C/ref=sr_1_205
ASUS,ROG Flow X13,13.4 Inches,1920 x 1080 pixels,ryzen_9,3.2 GHz,16 GB,1 TB,NVIDIA GeForce RTX 3050 Ti,Dedicated,Windows 11 Home,2.87 pounds,Off Black,,,"$1,049.00 ",https://www.amazon.com/ASUS-Flow-Touchscreen-Gaming-Laptop/dp/B0CC3HQTRG/ref=sr_1_203
ASUS,Asus Chromebook CX1,14 Inches,1920 x 1080 pixels,celeron_n3350,1.1 GHz,4 GB,64 GB,Intel HD Graphics 500,Integrated,Chrome OS,3.2 pounds,Transparent Silver,190 ratings,4.3,$215.00 ,https://www.amazon.com/ASUS-Chromebook-Spill-Resistant-Transparent-CX1400CNA-AS44FV/dp/B098KSXTFH/ref=sr_1_201
ASUS,5Z8N,15.6 Inches,1920 x 1080 pixels,core_i3_family,4.4 GHz,16 GB,1 TB,Intel UHD Graphics,Integrated,Windows 11 Home,3.75 pounds,Blue,,,$489.00 ,https://www.amazon.com/ASUS-Vivobook-Display-i3-1215U-Processor/dp/B0CLHBLZ74/ref=sr_1_202
ASUS,ASUS TUF F17,17.3 Inches,1920x1080,core_i5,4.5 GHz,32 GB,2 TB,NVIDIA GeForce RTX 3050,Dedicated,Windows 11 Home,4.85 pounds,Black,,,"$1,059.99 ",https://www.amazon.com/ASUS-TUF-F17-Gaming-Laptop/dp/B0CHJB29ZY/ref=sr_1_200
ASUS,VivoBook,17.3 Inches,1920 x 1080 pixels,apple_ci3,4.4 GHz,16 GB,1 TB,Intel UHD Graphics,Integrated,Windows 11,4.62 pounds,,14 ratings,4.8,$539.00 ,https://www.amazon.com/ASUS-Processor-i7-1195G7-Fingerprint-SonicMaster/dp/B0C4BGN4H3/ref=sr_1_204
ASUS,ASUS ROG Strix G15,15.6 Inches,,Ryzen 9,,32 GB,2 TB,,Dedicated,Windows 11 Pro,,Black,36 ratings,4.6,"$1,330.75 ",https://www.amazon.com/ASUS-ROG-Advantage-Backlit-Keyboard/dp/B0BGYD6KPJ/ref=sr_1_199
ASUS,,14 Inches,1920 x 1080 pixels,celeron_n,1.1 GHz,4 GB,64 GB,Intel HD Graphics,Integrated,Windows 11 S,2.87 pounds,Black,,,$199.00 ,https://www.amazon.com/ASUS-Processor-Graphics-Keyboard-SnowBell/dp/B0BPBYYGB9/ref=sr_1_198
ASUS,F1500E,15.6 Inches,,Core i5 Family,,36 GB,1 TB,,Integrated,Windows 11 Home,,,146 ratings,4.3,$570.00 ,https://www.amazon.com/ASUS-Vivobook-i5-1135G7-i7-1065G7-Accessories/dp/B0C74WQJYH/ref=sr_1_197
ASUS,ASUS TUF A16,16 Inches,1920x1200,ryzen_7,4.75 GHz,64 GB,4 TB,AMD RADEON RX7600S,Dedicated,Windows 11 Home,4.85 pounds,64GB DDR5 RAM |4TB PCIe SSD,,,"$1,329.99 ",https://www.amazon.com/ASUS-TUF-Gaming-2023-16inch-Display/dp/B0CKR5FD5B/ref=sr_1_194
Asus,Chromebook,15.6 Inches,1920 x 1080 pixels,celeron_n3350,2.4 GHz,4 GB,32 GB,Intel,Integrated,Chrome OS,4.22 pounds,Silver,50 ratings,4.3,$139.99 ,https://www.amazon.com/ASUS-Processor-NanoEdge-Display-Degree-Hinge-Storage/dp/B0B3F3KFR9/ref=sr_1_195
ASUS,VivoBook S 15,15.6 Inches,1920 x 1080,ryzen_9,4.9 GHz,16 GB,1 TB,AMD Radeon Graphics,Integrated,Windows 11 Home,3.97 pounds,Black,9 ratings,3.4,$899.99 ,https://www.amazon.com/ASUS-VivoBook-Graphics-Fingerprint-S3502RA-DB94/dp/B0BHV6HWWH/ref=sr_1_193
ASUS,VivoBook S15,15 Inches,1920 x 1080 pixels,apple_ci5,4.2 GHz,8 GB,512 GB,Intel Iris Xe Graphics,,Windows 10,3.97 pounds,Dreamy White,269 ratings,4.3,$626.23 ,https://www.amazon.com/ASUS-VivoBook-i5-1135G7-Processor-S533EA-DH51-WH/dp/B08KH9RN5L/ref=sr_1_263
ASUS,ASUS TUF Gaming Laptop,15.6 Inches,1920 x 1080 pixels,core_i7,4.7 GHz,64 GB,2 TB,NVIDIA GeForce RTX 4060,Dedicated,Windows 11 Home,4.85 pounds,Mecha Grey,,,"$1,599.00 ",https://www.amazon.com/ASUS-TUF-Gaming-Laptop-i7-12700H/dp/B0CG8ZPCVK/ref=sr_1_261
Asus,Asus VivoBook 17,17.3 Inches,1920x1080,core_i3,3.3 GHz,8 GB,256 GB,Intel UHD Graphics,Integrated,Windows 11,4.63 pounds,,3 ratings,5,$469.00 ,https://www.amazon.com/Asus-VivoBook-Anti-Glare-Generation-SonicMaster/dp/B0CC1CWLPS/ref=sr_1_196
ASUS,ASUS ROG Strix G17,17.3 Inches,2560 x 1440 pixels,ryzen_9,2.5 GHz,32 GB,2 TB,NVIDIA GeForce RTX 4060,Dedicated,Windows 11 Pro,6.17 pounds,Gray,9 ratings,4,"$2,199.00 ",https://www.amazon.com/ROG-Strix-G17-Display-Keyboard/dp/B0CBS7XL9V/ref=sr_1_260
ASUS,ASUS Vivobook,14 Inches,1366 x 768 pixels,core_i3,1.7 GHz,16 GB,256 GB,Intel UHD Graphics 770,Integrated,Windows 11 Home,3.53 pounds,Silver,202 ratings,4.3,$379.00 ,https://www.amazon.com/ASUS-Vivobook-i3-1115G4-Graphics-Bluetooth/dp/B0CJC6MCTT/ref=sr_1_259
ASUS,2023 Flagship ASUS 17 Inch Chromebook,17.3 Inches,1920 x 1080 pixels,celeron_n,1.1 GHz,4 GB,64 GB,Intel UHD Graphics,Integrated,Chrome OS,5.34 pounds,Silver,,,$299.00 ,https://www.amazon.com/ASUS-2023-Flagship-Chromebook-HubxcelAccessory/dp/B0CK7SWCH7/ref=sr_1_258
ASUS,TUF Gaming A17,17.3 Inches,1920 x 1080 pixels,ryzen_7,4.7 GHz,16 GB,512 GB,NVIDIA GeForce RTX 3060,Dedicated,Windows 11 Home,5.73 pounds,Gray,28 ratings,4.2,"$1,174.90 ",https://www.amazon.com/ASUS-IPS-Type-Display-GeForce-FA707RM-ES73/dp/B0B7QZTNFC/ref=sr_1_262
ASUS,ASUS ROG Strix G15,15.6 Inches,2560 x 1440 pixels,ryzen_9,3.3 GHz,32 GB,2 TB,AMD Radeon RX 6800M,Dedicated,Windows 11 Pro,5.29 pounds,Black,36 ratings,4.6,"$1,729.00 ",https://www.amazon.com/ASUS-ROG-Advantage-Backlit-Keyboard/dp/B0BGYD6KPJ/ref=sr_1_256
ASUS,ROG Strix,15.6 Inches,2560 x 1440 pixels,ryzen_9,3.3 GHz,32 GB,1 TB,AMD Radeon RX 6800M,Dedicated,Windows 11 Home,5.51 pounds,Black,2 ratings,3,"$1,459.90 ",https://www.amazon.com/ASUS-Advantage-Gaming-Laptop-Home%EF%BC%8C/dp/B09TKD1RWM/ref=sr_1_255
ASUS,ASUS ROG,14 Inches,1920 x 1080 pixels,amd_ryzen_7_5800h,3 GHz,16 GB,2 TB,NVIDIA GeForce RTX 3060,Dedicated,Windows 11 Home,3.63 pounds,White,2 ratings,5,"$1,029.00 ",https://www.amazon.com/ASUS-ROG-Zephyrus-Computer-Processor/dp/B09P4PRQT2/ref=sr_1_257
ASUS,R565MA-RB05,15.6,1366 x 768 pixels,celeron,2.8 GHz,4 GB,1 TB,AMD Radeon,Integrated,Windows 10 Home,3.75 pounds,Slate Grey,72 ratings,3,$239.00 ,https://www.amazon.com/ASUS-VivoBook-Display-Processor-R565MA-RB05/dp/B09X9BP45X/ref=sr_1_254
ASUS,L203NA-DS04,11.6 Inches,1366x768,celeron_n3350,2.4 GHz,64 GB,64 GB,Intel UHD Graphics,Integrated,Windows 10 S,2.1 pounds,Star Gray,66 ratings,3.8,$229.00 ,https://www.amazon.com/ASUS-L203NA-DS04-90NB0EZ2-M07470/dp/B081V3HX3L/ref=sr_1_253
ASUS,ASUS Chromebook,11.6 Inches,1366 x 768 pixels,celeron_n,1.1 GHz,8 GB,32 GB,Intel UHD Graphics,Integrated,Chrome OS,2.89 pounds,Gray,1 rating,5,$219.00 ,https://www.amazon.com/Chromebook-Student-Anti-Glare-Display-Bluetooth/dp/B0CFF9R1BS/ref=sr_1_252
ASUS,2022 New ASUS TUF High-Performance Gaming Laptop,17.3 Inches,1920 x 1080 pixels,intel_core_i9,4 GHz,64 GB,512 GB,NVIDIA,Dedicated,Windows 10 Home,5.73 pounds,Black,8 ratings,3.7,"$1,279.00 ",https://www.amazon.com/ASUS-TUF-High-Performance-Gaming-Laptop/dp/B09N25XC5W/ref=sr_1_251
ASUS,Vivobook,15.6 Inches,1920 x 1080 pixels,celeron,2.8 GHz,4 GB,128 GB,Intel UHD Graphics,Integrated,Windows 11 S,3.46 pounds,Black,8 ratings,4.5,$269.99 ,https://www.amazon.com/ASUS-VivoBook-Celeron-N4020-Graphics-Keyboard/dp/B0CKZ3TY1N/ref=sr_1_250
ASUS,ASUS VivoBook Go 14,17.3,2560 x 1440,ryzen_7,4.7 GHz,16 GB,512 GB,AMD Radeon R7,Dedicated,Windows 11 Home,5.49 pounds,Tech Black,24 ratings,4.1,"$1,149.00 ",https://www.amazon.com/ASUS-Zenbook-Display-Graphics-UM6702RC-DS74T/dp/B0B355S7JQ/ref=sr_1_248
ASUS,VivoBook 15.6,15.6 Inches,1920x1080,core_i5,1 GHz,8 GB,256 GB,Intel UHD Graphics,Integrated,Windows 10 Home,3.99 pounds,Black,16 ratings,3.8,$455.00 ,https://www.amazon.com/ASUS-Touchscreen-8GB-256GB-Fingerprint/dp/B08X9ZKDB3/ref=sr_1_247
ASUS,ASUS ROG,15.6 Inches,2560 x 1440 pixels,core_i9,2.5 GHz,64 GB,2 TB,NVIDIA GeForce RTX 3070 Ti,Dedicated,Windows 11 Home,5.07 pounds,Black,903 ratings,4.5,"$2,169.99 ",https://www.amazon.com/ASUS-ROG-Display-Processor-Keyboard/dp/B0CC24YQ4L/ref=sr_1_246
ASUS,ASUS,14 Inches,1366 x 768 pixels,celeron_n4000,1.1 GHz,4 GB,64 GB,Intel HD Graphics 500,Integrated,Windows 11 Home,3.51 pounds,Peacock Blue,14 ratings,4.5,$199.00 ,https://www.amazon.com/ASUS-Processor-Graphics-Bluetooth-SnowBell/dp/B0B612VTD7/ref=sr_1_243
ASUS,Chromebook Flip,14 Inches,1920 x 1080 pixels,core_m,1 GHz,8 GB,64 GB,Intel HD Graphics 400,Integrated,,3.31 pounds,,"1,337 ratings",4.3,$339.95 ,https://www.amazon.com/ASUS-Chromebook-Touchscreen-Processor-C433TA-AS384T/dp/B08ZLF99VD/ref=sr_1_245
ASUS,Vivobook 15X,15.6 Inches,1920 x 1080 pixels,ryzen_5,4.3 GHz,8 GB,512 GB,,Integrated,Windows 11 Home,5.46 pounds,Indie Black,8 ratings,4.5,$599.99 ,https://www.amazon.com/ASUS-Vivobook-Display-RyzenTM-S3504YA-DS51/dp/B0C27Z6WFC/ref=sr_1_244
ASUS,Zenbook Pro 14,14.5 Inches,2560 x 1600 pixels,core_i9,5.4 GHz,16 GB,1 TB,NVIDIA GeForce RTX 4060,Dedicated,Windows 11 Home,3.64 pounds,Tech Black,19 ratings,4.6,"$1,781.99 ",https://www.amazon.com/ASUS-Zenbook-OLED-14-5-UX6404VV-DS94T/dp/B0BZ5X72TN/ref=sr_1_242
ASUS,ASUS ROG 2-in-1 Gaming Laptop,16 Inches,2560 x 1600 pixels,ryzen_9,4.9 GHz,32 GB,2 TB,Nvidia Ge Force Rtx 3060,Dedicated,Windows 11 Home,4.41 pounds,Black,138 ratings,4.2,"$1,699.99 ",https://www.amazon.com/ASUS-ROG-Gaming-Laptop-Touchscreen/dp/B0CFDZ16YF/ref=sr_1_241
ASUS,ASUS TUF Dash,15.6 Inches,1920 x 1080 pixels,core_i7,4.7 GHz,16 GB,1 TB,NVIDIA GeForce RTX 3070,Integrated,Windows 11 Home,4.41 pounds,Black,55 ratings,4,"$1,369.99 ",https://www.amazon.com/ASUS-Display-i7-12650H-Processor-Keyboard/dp/B0CH35K3Y7/ref=sr_1_238
ASUS,ASUS ROG Strix G17,17.3 Inches,2560 x 1440 pixels,ryzen_9,3.3 GHz,64 GB,4 TB,NVIDIA GeForce RTX 3070 Ti,Dedicated,Windows 11 Pro,6.39 pounds,Gray,6 ratings,4.6,"$2,399.00 ",https://www.amazon.com/ASUS-ROG-Strix-G17-Intelligent/dp/B0CJ917TLC/ref=sr_1_239
ASUS,ExpertBook B5 Flip,13.3 Inches,1920x1080,core_i7_family,2.8 GHz,16 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Pro,2.6 pounds,Star Black,1 rating,5,$929.99 ,https://www.amazon.com/ASUS-ExpertBook-Flip-B5302-Touchscreen/dp/B0CF9FJMZT/ref=sr_1_237
ASUS,ASUS ZenBook 14,14 Inches,2560 x 1600 pixels,ryzen_7,4.5 GHz,8 GB,,,Integrated,Windows 11 Home,6 pounds,Jade Black,14 ratings,4.1,$976.99 ,https://www.amazon.com/ASUS-ZenBook-Display-Graphics-UM3402YA-DS71/dp/B09Y1794BF/ref=sr_1_235
ASUS,Vivobook S 16 Flip,16 Inches,1920 x 1200 pixels,core_i5,4.7 GHz,8 GB,512 GB,,Integrated,Windows 11 Home,7.3 pounds,Midnight Black,2 ratings,5,$799.99 ,https://www.amazon.com/ASUS-2023-Vivobook-Flip-WUXGA/dp/B0BZ63FHGC/ref=sr_1_234
ASUS,ASUS ROG Zephyrus 14,14 Inches,1920 x 1080 pixels,ryzen_7,4.6 GHz,16 GB,512 GB,NVIDIA GeForce RTX 3060,Dedicated,Windows 11 Home,3.63 pounds,16GB RAM | 512GB PCIe SSD,38 ratings,4,$949.99 ,https://www.amazon.com/ASUS-Zephyrus-Flagship-GeForce-Keyboard/dp/B0B8CCRBYF/ref=sr_1_236
ASUS,VivoBook 15,15.6 Inches,1920 x 1080,core_i3,3.4 GHz,4 GB,128 GB,Intel UHD Graphics,Integrated,Windows 10 Home,3.97 pounds,Slate Grey,"1,092 ratings",4.5,$336.00 ,https://www.amazon.com/ASUS-i3-1005G1-Processor-Fingerprint-F515JA-AH31/dp/B08H4YTTLP/ref=sr_1_233
ASUS,CX1400CN,14 Inches,1366 x 768 pixels,core_i3_family,3 GHz,16 GB,1 TB,Intel UHD Graphics,Integrated,Windows 11 Home,2.96 pounds,Silver,10 ratings,4.3,$419.00 ,https://www.amazon.com/ASUS-VivoBook-i3-1115G4-Processor-Bluetooth/dp/B0C53Z8LJC/ref=sr_1_232
ASUS,ASUS ROG Strix G17,17.3 Inches,2560 x 1440 pixels,ryzen_9,2.5 GHz,16 GB,1 TB,NVIDIA GeForce RTX 4060,Dedicated,Windows 11 Home,5.9 pounds,Gray,,,"$1,589.00 ",https://www.amazon.com/ASUS-9-7845HX-GeForce-Backlit-Keyboard/dp/B0CKPBDL9K/ref=sr_1_230
ASUS,ASUS Vivobook,16 Inches,1920 x 1080 pixels,ryzen_7,3.2 GHz,12 GB,512 GB,AMD Radeon Graphics,Integrated,Windows 11 Home,4.14 pounds,Blue,,,$589.00 ,https://www.amazon.com/ASUS-Vivobook-16X-Fingerprint-Bluetooth/dp/B0CHDRZTQ2/ref=sr_1_231
ASUS,,17.3 Inches,2560 x 1440 pixels,ryzen_7,3.2 GHz,16 GB,1 TB,NVIDIA GeForce RTX 3050,Dedicated,Windows 11 Pro,5.49 pounds,Black,,,"$1,279.00 ",https://www.amazon.com/ASUS-Zenbook-Touchscreen-Keyboard-SnowBell/dp/B0CB8PPG52/ref=sr_1_229
ASUS,CXB170CK,17.3 Inches,1920 x 1080 pixels,celeron,1.1 GHz,4 GB,64 GB,Intel UHD Graphics,Integrated,Chrome OS,5.34 pounds,Silver,14 ratings,4.5,$247.00 ,https://www.amazon.com/ASUS-Chromebook-Celeron-Webcam-Reader/dp/B0C6B2HRJQ/ref=sr_1_226
ASUS,TUF Gaming A17,17.3 Inches,,Ryzen 5,,8 GB,512 GB,,Dedicated,Windows 11 Home,,Bonfire Black,60 ratings,4.4,$798.00 ,https://www.amazon.com/ASUS-IPS-Type-Display-Keyboard-FA706IH-RS53/dp/B0B728K77Q/ref=sr_1_227
ASUS,ASUS VivoBook,14 Inches,1920 x 1080 pixels,core_i3_1115g4,1.7 GHz,12 GB,512 GB,Intel UHD Graphics,Integrated,Windows 10 Home,3.42 pounds,,8 ratings,4.3,$379.00 ,https://www.amazon.com/ASUS-Vivobook-14-Fingerprint-Accessories/dp/B09VY879NW/ref=sr_1_228
ASUS,GU603,16 Inches,1920 x 1200 pixels,core_i7,3.9 GHz,32 GB,2 TB,NVIDIA GeForce RTX 4060,Dedicated,Windows 11 Pro,4.41 pounds,Eclipse Gray,1 rating,5,"$1,539.90 ",https://www.amazon.com/ASUS-Zephyrus-10-Core-i7-13620H-GeForce/dp/B0CFMDRJ7Z/ref=sr_1_225
ASUS,E410MA-TB.CL464,14,1366 x 768 pixels,celeron,1.1 GHz,4 GB,64 GB,Intel UHD Graphics 600,Integrated,Windows 11 S,2.78 pounds,,88 ratings,4.6,$209.00 ,https://www.amazon.com/ASUS-Computer-Celeron-Processor-Graphics/dp/B0BC2KXFHH/ref=sr_1_224
ASUS,ASUS ROG,15.6 Inches,2560 x 1440 pixels,core_i9,2.5 GHz,32 GB,1 TB,NVIDIA GeForce RTX 3070 Ti,Dedicated,Windows 11 Home,5.07 pounds,Black,56 ratings,4.5,"$1,999.00 ",https://www.amazon.com/ASUS-ROG-Display-Processor-Keyboard/dp/B0CJ2XDBF2/ref=sr_1_223
ASUS,ASUS ROG Strix G17,17.3 Inches,2560 x 1440 pixels,ryzen_9,2.5 GHz,32 GB,2 TB,NVIDIA GeForce RTX 4060,Dedicated,Windows 11 Pro,6.17 pounds,Gray,9 ratings,4,"$2,199.00 ",https://www.amazon.com/ROG-Strix-G17-Display-Keyboard/dp/B0CBS7XL9V/ref=sr_1_222
ASUS,ASUS ROG Zephyrus,14 Inches,1920 x 1080 pixels,amd_ryzen_7,4.4 GHz,16 GB,512 GB,NVIDIA GeForce RTX 3060,Dedicated,Windows 11 Home,3.53 pounds,,,,"$1,099.99 ",https://www.amazon.com/ASUS-ROG-Zephyrus-Graphics-Moonlight/dp/B0C8TLD1G3/ref=sr_1_221
ASUS,Vivobook 13,13.3 Inches,1920 x 1080 pixels,core_i3,3.8 GHz,8 GB,256 GB,Intel UHD Graphics 620,Integrated,Windows 11 Home,9 ounces,0°Black,1 rating,5,$749.99 ,https://www.amazon.com/ASUS-Vivobook-Display-i3-N300-T3304GA-DS34T/dp/B0BZ5WLVDQ/ref=sr_1_219
ASUS,ASUS VivoBook,17.3 Inches,1920 x 1080 pixels,apple_ci3,1.7 GHz,8 GB,256 GB,Intel UHD Graphics,Integrated,Windows 10,5.07 pounds,,13 ratings,4.4,$399.00 ,https://www.amazon.com/VivoBook-x1080-Intel-i3-1115G4-Windows/dp/B09LSVMYZV/ref=sr_1_220
ASUS,,15.6 Inches,1920 x 1080 pixels,core_i3,3 GHz,8 GB,256 GB,,Integrated,Windows 11 Home,5.5 pounds,,,,$399.00 ,https://www.amazon.com/ASUS-VivoBook-15-F515-i3-1115G4/dp/B0B724HH6S/ref=sr_1_217
ASUS,ASUS Vivobook 16 Laptop,16 Inches,1600 x 768 pixels,ryzen_7_5800h,4.4 GHz,16 GB,2 TB,AMD Radeon Graphics,Integrated,Windows 11 Home,4.14 pounds,Quiet Blue,709 ratings,4.6,$799.99 ,https://www.amazon.com/ASUS-Vivobook-Laptop-16-i7-1195G7/dp/B0CJ2R8SL3/ref=sr_1_218
ASUS,VivoBook,14 Inches,2560 x 1600 pixels,core_i5,4.4 GHz,8 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11,3 pounds,8GB | 1TB SSD,6 ratings,4.1,$595.00 ,https://www.amazon.com/ASUS-VivoBook-Business-i5-11300H-Keyboard/dp/B0BQZCSRTP/ref=sr_1_287
