brand,model,screen_size,screen_resolution,cpu,cpu_speed,ram,memory,gpu,graphics_card_description,OpSys,weight,color,No_reviews,ratings,price,link_item
Apple,Z1AF001A0,16 Inches,,Apple M3 Max,4.05 GHz,36 GB,4 TB,Apple M3 Pro 12C CPU - 18C GPU,Integrated,Mac OS,5 Pounds,Space Black,,,"$4,099.00 ",https://www.amazon.com/Apple-CTO-MacBook-Pro-16/dp/B0CPNF8K46/ref=sr_1_689
Apple,MXK62LL/A,13.3 Inches,2560 x 1600 pixels,Intel Core i7,,16 GB,256 GB,Intel Iris Plus Graphics 645,Integrated,Mac OS,,,,,$599.00 ,https://www.amazon.com/Apple-13-3-inch-MXK62LL-Mid-2020-Processor/dp/B0942FLZXY/ref=sr_1_687
Apple,MV902LL/A,15,2560 x 1600 pixels,Core i9,,16 GB,512 GB,,Integrated,Mac OS,,,4 ratings,3.6,$777.07 ,https://www.amazon.com/Apple-MacBook-Intel-512GB-Renewed/dp/B0BCGZC8S5/ref=sr_1_686
Apple,MacBook Pro,13,2560 x 1600 pixels,Apple M1,,16 GB,1 TB,,Integrated,macOS 11 Big Sur,,,2 ratings,4.5,"$1,199.00 ",https://www.amazon.com/Apple-MacBook-Retina-Display-8-Core/dp/B0B6GRK9FN/ref=sr_1_685
Apple,MR932LL/A,15.4 Inches,2560 x 1600 pixels,Core i7 2.2 GHz,,32 GB,256 GB,AMD Radeon Pro 555X,Dedicated,MacOS Big Sur,,Space Gray,,,$920.45 ,https://www.amazon.com/Apple-MacBook-Storage-English-Renewed/dp/B0C824QGFV/ref=sr_1_684
Apple,Z1AU0029Q,14 Inches,3024 x 1964,Apple M3 Max,4.05 GHz,36 GB,4 TB,Apple M3 Pro 11C CPU - 14C GPU,Integrated,Mac OS,5 Pounds,Space Black,,,"$3,599.00 ",https://www.amazon.com/Apple-CTO-MacBook-Pro-14/dp/B0CPN5YWPN/ref=sr_1_683
Apple,MVH52LL/A,13.3 Inches,,Intel Core i5,,8 GB,256 GB,Intel Iris Plus,Integrated,macOS 10.15 Catalina,,Gold,,,$574.97 ,https://www.amazon.com/Apple-MacBook-13-inch-English-Renewed/dp/B0CNJ3D65T/ref=sr_1_682
Apple,Z1C80001D,14 Inches,3024 x 1964,Apple M3 Max,4.05 GHz,16 GB,512 GB,Apple M3 8C CPU - 10C GPU,Integrated,Mac OS,5 Pounds,Space Gray,,,"$1,799.00 ",https://www.amazon.com/Apple-CTO-MacBook-Pro-14/dp/B0CPMXG89W/ref=sr_1_681
Apple,MacBook Pro,16 Inches,,Intel Core i7,,16 GB,1 TB,AMD Radeon Pro 5300M,Integrated,macOS 11 Big Sur,,Silver,,,$999.00 ,https://www.amazon.com/Apple-MacBook-16-inch-Storage-English/dp/B0CNFWHY99/ref=sr_1_680
Apple,MVH42LL/A,13,2560 x 1600 pixels,Intel Core i5,,16 GB,1 TB,,Integrated,macOS 11 Big Sur,,Silver,,,$674.97 ,https://www.amazon.com/Apple-MacBook-13-inch-Storage-Renewed/dp/B0BBY24N7V/ref=sr_1_679
Apple,Z1AU0029Z,14 Inches,,Others,,36 GB,2 TB,Apple M3 Max 14C CPU - 30C GPU,Integrated,Mac OS,5 Pounds,Space Black,,,"$3,599.00 ",https://www.amazon.com/Apple-CTO-MacBook-Pro-14/dp/B0CPN7HZ5L/ref=sr_1_678
Apple,MV912LL/A,15 Inches,2560 x 1600 pixels,Intel UHD Graphics 630,2.4 GHz,32 GB,2 TB,,Integrated,Mac OS Monterey,,,,,$919.97 ,https://www.amazon.com/Apple-MacBook-Intel-Silver-Renewed/dp/B0B5BK2HLK/ref=sr_1_677
Apple,MQKQ3LLA,15 Inches,2560 x 1600 pixels,M2,3.5 GHz,8 GB,512 GB,Apple M2 10-core GPU,Integrated,Mac OS,6.3 Pounds,Space Gray,,,"$1,439.95 ",https://www.amazon.com/Apple-MacBook-15-inch-Storage-English/dp/B0CN1SR6QW/ref=sr_1_676
Apple,MPXW2LL/A,13.3 Inches,2560 x 1600 pixels,Intel Iris Plus Graphics 650,3.5 GHz,16 GB,512 GB,,Integrated,macOS 10.15 Catalina,,Space Gray,3 ratings,3.6,$541.00 ,https://www.amazon.com/Apple-MacBook-3-5GHz-Intel-Renewed/dp/B0BCH6MHJ7/ref=sr_1_673
Apple,MacBook Pro,13.3 Inches,2560 x 1600 pixels,Unknown,2.6 GHz,8 GB,120 GB,Intel Iris Graphics 5100,Integrated,Mac OS,3.46 Pounds,,,,$689.00 ,https://www.amazon.com/Apple-MacBook-MGX72LL-i5-4278U-Refurbished/dp/B07HHJSC7K/ref=sr_1_717
Apple,Z1AF001AD,16 Inches,,Others,,64 GB,8 TB,Apple M3 Max 16C CPU - 40C GPU,Integrated,Mac OS,5 Pounds,Space Black,,,"$6,399.00 ",https://www.amazon.com/Apple-CTO-MacBook-Pro-16/dp/B0CPN2BG8F/ref=sr_1_714
Apple,MLH42LL/A,15 Inches,2560 x 1600 pixels,Core i7,2.9 GHz,16 GB,2 TB,Intel HD Graphics 530,Dedicated,macOS 10.14 Mojave,4 Pounds,Silver,4 ratings,4.3,$749.00 ,https://www.amazon.com/Apple-MacBook-MLH42LL-15-inch-Quad-core/dp/B0858CSMF3/ref=sr_1_711
Apple,"MacBookPro14,2",13.3 Inches,2560 x 1600 pixels,Intel Core i5,3.1 GHz,8 GB,1 TB,Intel Iris Plus Graphics 650,Integrated,macOS 10.13 High Sierra,,,1 rating,5,$726.00 ,https://www.amazon.com/Apple-MacBook-3-1GHz-13-inch-Storage/dp/B09LRFT3W8/ref=sr_1_709
Apple,"MacBook Pro 13"" Mid 2018",13.3 Inches,2560 x 1600 pixels,Core i7,2.7 GHz,16 GB,1 TB,Intel HD Graphics 520,Integrated,Mac OS,6.1 Pounds,,,,$799.99 ,https://www.amazon.com/Apple-MacBook-Touch-2-7GHz-Quad-Core/dp/B07W3P67KM/ref=sr_1_708
Apple,MV922LL/A,15.4 Inches,2560 x 1600 pixels,Intel Core i7,,16 GB,512 GB,AMD Radeon Pro 555X,Integrated,macOS 11 Big Sur,,Silver,,,$660.25 ,https://www.amazon.com/Apple-MacBook-15-inch-Storage-Renewed/dp/B0BFFTNYX7/ref=sr_1_707
Apple,Air,15 Inches,2560 x 1600 pixels,Core i5,1.6 GHz,8 GB,128 GB,Intel UHD Graphics 617,Integrated,Mac OS,2.75 Pounds,,5 ratings,1.8,$438.00 ,https://www.amazon.com/Apple-MacBook-MD104LL-i7-3720QM-Refurbished/dp/B07BRQRG9T/ref=sr_1_706
Apple,MVVK2LL/A,16 Inches,,Core i9,2.3 GHz,16 GB,4 TB,AMD Radeon Pro 5500M,Integrated,macOS 11 Big Sur,,Space Gray,,,"$1,129.97 ",https://www.amazon.com/Apple-MacBook-16-inch-Storage-English/dp/B0CNBKLV4Y/ref=sr_1_705
Apple,Z1AF001A8,16 Inches,,Others,,96 GB,2 TB,Apple M3 Max 14C CPU - 30C GPU chip,Integrated,Mac OS,5 Pounds,Space Black,,,"$4,699.00 ",https://www.amazon.com/Apple-CTO-MacBook-Pro-16/dp/B0CPMVQ2VB/ref=sr_1_703
Apple,Z1AU002AE,14 Inches,,Others,,64 GB,4 TB,Apple M3 Max 16C CPU - 40C GPU,Integrated,Mac OS,5 Pounds,Space Black,,,"$4,899.00 ",https://www.amazon.com/Apple-CTO-MacBook-Pro-14/dp/B0CPN1JVX8/ref=sr_1_702
Apple,Z1AF001A4,16 Inches,,Others,,36 GB,4 TB,Apple M3 Max 14C CPU - 30C GPU,Integrated,Mac OS,5 Pounds,Space Black,,,"$4,499.00 ",https://www.amazon.com/Apple-CTO-MacBook-Pro-16/dp/B0CPN2C89Z/ref=sr_1_701
Apple,Z1AF001AC,16 Inches,,Others,,48 GB,4 TB,Apple M3 Max 16C CPU - 40C GPU,Integrated,Mac OS,5 Pounds,Space Black,,,"$4,999.00 ",https://www.amazon.com/Apple-CTO-MacBook-Pro-16/dp/B0CPN7NPCQ/ref=sr_1_700
Apple,Z1AU002A4,14 Inches,,Others,,96 GB,2 TB,Apple M3 Max 14C CPU - 30C GPU,Integrated,Mac OS,5 Pounds,Space Black,,,"$4,399.00 ",https://www.amazon.com/Apple-CTO-MacBook-Pro-14/dp/B0CPNBHSKN/ref=sr_1_699
Apple,A2442,16 Inches,2560 x 1600 pixels,Apple M1 Max,3.2 GHz,64 GB,1 TB,Apple M1 Max 24-Core GPU,Integrated,macOS Ventura,3.02 Pounds,Space Gray,,,"$2,549.00 ",https://www.amazon.com/Apple-MacBook-16-inch-Storage-English/dp/B0CPB2JNCB/ref=sr_1_697
Apple,"2022 Apple MacBook Air M2, 16GB RAM, 512GB Storage - Midnight (Z160000B1)",13.6,2560 x 1600 pixels,M2,3.4,16 GB,512 GB,Apple Integrated Graphics,Integrated,macOS 12 Monterey,2.7 Pounds,,,,$999.00 ,https://www.amazon.com/Apple-MacBook-13-inch-Storage-Midnight/dp/B0BZTJDK3V/ref=sr_1_741
Apple,MVVL2LL/A-I9-2.4-32GB-512GB-SG-BTO,16 Inches,,Intel Core i9,,32 GB,512 GB,AMD Radeon Pro 5500M,Integrated,macOS 11 Big Sur,,Space Gray,,,$700.00 ,https://www.amazon.com/Apple-MacBook-16-inch-Storage-English/dp/B0CNJ4DWX9/ref=sr_1_736
Apple,MWTK2LL/A,13.3 Inches,2560 x 1600 pixels,Intel Core i3,,16 GB,256 GB,,Integrated,macOS 11 Big Sur,,Silver,,,$746.45 ,https://www.amazon.com/Apple-MacBook-1-1GHz-Silver-Renewed/dp/B0BCHGFM9L/ref=sr_1_735
Apple,MacBook Pro,15,2560 x 1600 pixels,Core i9,,16 GB,256 GB,AMD Radeon Pro 560X,Dedicated,macOS 10.15 Catalina,,,,,"$1,000.00 ",https://www.amazon.com/Apple-MacBook-2-9GHz-Retina-Renewed/dp/B0BKQTVXFM/ref=sr_1_732
Apple,MQKP3LLA,15 Inches,2560 x 1600 pixels,M2,3.5 GHz,8 GB,256 GB,Apple M2 10-core GPU,Integrated,Mac OS,6.35 Pounds,Space Gray,,,"$1,394.95 ",https://www.amazon.com/Apple-MacBook-15-inch-Storage-English/dp/B0CN1QY835/ref=sr_1_729
Apple,Z1AU0029P,14 Inches,,Others,,36 GB,2 TB,Apple M3 Pro 11C CPU - 14C GPU,Integrated,Mac OS,5 Pounds,Space Black,,,"$2,999.00 ",https://www.amazon.com/Apple-CTO-MacBook-Pro-14/dp/B0CPNC7YFS/ref=sr_1_728
Apple,MVH52LL/A,13 Inches,2560 x 1600 pixels,MVH52LL/A,1.1 GHz,8 GB,1 TB,,Integrated,macOS 11 Big Sur,,Gold,,,$925.05 ,https://www.amazon.com/2020-Apple-MacBook-1-1GHz-13-inch/dp/B0BCS6YVM2/ref=sr_1_727
Apple,Z1AF001AA,16 Inches,,Others,,48 GB,8 TB,Apple M3 Max 16C CPU - 40C GPU chip,Integrated,Mac OS,5 Pounds,Space Black,,,"$6,199.00 ",https://www.amazon.com/Apple-CTO-MacBook-Pro-16/dp/B0CPN2TWN2/ref=sr_1_724
Apple,MREE2LL/A,13.3 Inches,2560 x 1600 pixels,Intel Core i5,1.6 GHz,16 GB,256 GB,Intel UHD Graphics 617,Integrated,macOS 11 Big Sur,2.75 Pounds,,,,$800.00 ,https://www.amazon.com/Apple-MacBook-Dual-Core-13-inch-Storage/dp/B09HYXJWN3/ref=sr_1_721
Apple,MacBook Pro,13.3 Inches,2560 x 1600 pixels,Unknown,,8 GB,256 GB,Intel Iris Plus,Integrated,Mac OS,,,,,$750.00 ,https://www.amazon.com/Apple-MacBook-MPXX2LL-Version-Refurbished/dp/B07C31LZKR/ref=sr_1_765
Apple,MacBook Pro Early 2023,,2048x1536,Apple M2,3.5 GHz,32 GB,1 TB,AMD Radeon Pro 560,Integrated,Mac OS,6.85 Pounds,,,,"$2,849.94 ",https://www.amazon.com/Apple-MacBook-Pro-Early-2023/dp/B0BXS7Y6VT/ref=sr_1_763
Apple,Z15J001WE,14.2 Inches,2560 x 1600 pixels,Others,,32 GB,512 GB,Apple M1 Pro,Dedicated,Mac OS,5 Pounds,Silver,,,"$2,549.00 ",https://www.amazon.com/Apple-MacBook-10-core-32-core-chip/dp/B0BF9CJ6WK/ref=sr_1_762
Apple,Z1AF001AM,16 Inches,,Others,,128 GB,2 TB,Apple M3 Max 16C CPU - 40C GPU,Integrated,Mac OS,5 Pounds,Space Black,,,"$5,399.00 ",https://www.amazon.com/Apple-CTO-MacBook-Pro-16/dp/B0CPN6VTR6/ref=sr_1_752
Apple,Z1AF001AG,16 Inches,,Others,,64 GB,2 TB,Apple M3 Max 16C CPU - 40C GPU chip,Integrated,Mac OS,5 Pounds,Space Black,,,"$4,599.00 ",https://www.amazon.com/Apple-CTO-MacBook-Pro-16/dp/B0CPMZKNYW/ref=sr_1_748
Apple,Z17G002HT,14 Inches,2048x1536,Apple M2 Pro Chip with 10-core CPU and 16-core GPU,3.5 GHz,32 GB,1 TB,Apple M2 Pro 10C CPU 16C GPU,Dedicated,Mac OS,7.7 Pounds,Space Gray,2 ratings,5,"$2,559.95 ",https://www.amazon.com/Apple-CTO-14-MacBook-Pro/dp/B0BVPQ5ZT7/ref=sr_1_747
Apple,MWTJ2LL/A,13 Inches,2560 x 1600 pixels,Intel Core i7,,8 GB,256 GB,Intel Iris,Integrated,Os Catalina,,Space Gray,1 rating,5,$584.97 ,https://www.amazon.com/Early-Apple-MacBook-Intel-Renewed/dp/B0B5YNJFXY/ref=sr_1_745
Apple,Z18T000PR,15 Inches,1920 x 1080 pixels,Apple M2 8-Core CPU 10-Core GPU Chip,3.5 GHz,24 GB,2 TB,Apple M2 8-Core CPU 10-Core GPU Chip,Dedicated,Mac OS,6.3 Pounds,Midnight,,,"$2,484.95 ",https://www.amazon.com/Apple-MacBook-Display-10-Core-Midnight/dp/B0C8KM2W5X/ref=sr_1_781
Apple,MacBook Pro,13.3 Inches,2560 x 1600 pixels,Intel Core Duo P8600,2.4 GHz,4 GB,250 GB,NVIDIA GeForce 320M,Integrated,MacOS,4.5 Pounds,,5 ratings,3.2,$299.99 ,https://www.amazon.com/Apple-MacBook-MC374LL-Silver-Refurbished/dp/B071YSL8FC/ref=sr_1_778
Apple,Z17G000NV,14 Inches,2560 x 1600 pixels,Apple M2 Pro Chip with 10-core CPU and 16-core GPU,3.5 GHz,32 GB,512 GB,Apple M2 Pro 10C CPU 16C GPU,Dedicated,Mac OS,6.6 Pounds,Space Gray,1 rating,5,"$2,329.99 ",https://www.amazon.com/Apple-MacBook-Display-10-Core-16-Core/dp/B0BVQ1J3HK/ref=sr_1_774
Apple,MKGR3LL/A,14,1366 x 768 pixels,Apple M1 Pro,3.2,32 GB,512 GB,Apple M1 Pro 14-core GPU,Integrated,MacOS Ventura,,Silver,,,"$1,649.00 ",https://www.amazon.com/Apple-MacBook-14-inch-Storage-English/dp/B0CLF3HCP4/ref=sr_1_770
Apple,MR932LL/A,15,2560 x 1600 pixels,i7-8750H,2.2 GHz,16 GB,512 GB,AMD Radeon Pro 555X,Integrated,macOS 10.13 High Sierra,4.02 Pounds,Space Gray,,,$749.00 ,https://www.amazon.com/Apple-MacBook-15-inch-Storage-English/dp/B0CHZDYQ38/ref=sr_1_804
Apple,Z15J001WD,14.2 Inches,2560 x 1600 pixels,Others,,32 GB,512 GB,Apple M1 Max,Dedicated,Mac OS,5 Pounds,Silver,,,"$2,499.00 ",https://www.amazon.com/Apple-MacBook-10-core-24-core-chip/dp/B0BF93KR2S/ref=sr_1_797
Apple,MD711LL/A,11.6 Inches,1366 x 768 pixels,Core i5,,4 GB,128 GB,Intel HD Graphics 5000,Integrated,OS X 10.8 Mountain Lion,2 Pounds,Brushed Aluminum,"2,027 ratings",4.2,$199.99 ,https://www.amazon.com/Apple-MacBook-MD711LL-11-6-Inch-Refurbished/dp/B01550MWHI/ref=sr_1_9
Apple,"MacBook Pro 13"" - MF843LL/A",13.3 Inches,2560 x 1600 pixels,,,8 GB,256 GB,,dedicated,macOS 10.12 Sierra,3.46 Pounds,Silver,14 ratings,4,$375.00 ,https://www.amazon.com/Apple-MacBook-MF843LL-i7-5557U-Refurbished/dp/B079SF5R87/ref=sr_1_408
Apple,MacBook Pro,15,2560 x 1600 pixels,core i7,3.1 GHz,16 GB,512 GB,,Dedicated,macOS 10.15 Catalina,,,,,$699.00 ,https://www.amazon.com/Apple-MacBook-Laptop-3-1GHz-Renewed/dp/B0BGY92GHX/ref=sr_1_384
Apple,MacBook Pro,16 Inches,3456 x 2234,Apple M1 Max,3.1 GHz,32 GB,1 TB,,Integrated,Mac OS,8.44 Pounds,Silver,14 ratings,4.7,"$2,129.00 ",https://www.amazon.com/Late-Apple-MacBook-Silver-Renewed/dp/B09RLXYM8J/ref=sr_1_336
Apple,DDME867_16M512D_R,13 Inches,2560x1600,Core i7,,16 GB,512 GB,,Integrated,macOS 10.14 Mojave,3.46 Pounds,"13"" 2.8GHz / 16GB Memory / 512GB Solid State Drive",14 ratings,3.8,$372.59 ,https://www.amazon.com/Apple-MacBook-2-8GHz-ME867LL-Refurbished/dp/B079HHXPK3/ref=sr_1_312
Apple,MPXV2LL/A,13.3 Inches,2560 x 1600 pixels,Core i5,3.1 GHz,8 GB,256 GB,Intel Iris Plus Graphics 650,Integrated,"macOS Sierra,macOS 11 Big Sur",2.2 Pounds,Space Gray,207 ratings,4.1,$555.00 ,https://www.amazon.com/Apple-MacBook-MPXV2LL-Version-Renewed/dp/B07WGQZH6V/ref=sr_1_264
Apple,MF839LL/A,13.3 Inches,2560 x 1600 pixels,Core i5,2.9 GHz,16 GB,256 GB,Intel Iris Graphics 6100,Integrated,Mac OS,2.2 Pounds,Silver,15 ratings,3.3,$375.00 ,https://www.amazon.com/Apple-MacBook-MF839LL-13-3in-Renewed/dp/B07TZL7FTF/ref=sr_1_240
Apple,MLW82LL/A,15 Inches,2560 x 1600 pixels,Core i7,2.7 GHz,16 GB,1 TB,Intel HD Graphics 530,Integrated,Mac OS,1.83 Kilograms,Silver,,,$849.99 ,https://www.amazon.com/Apple-MacBook-MLW82LL-15-inch-Quad-core/dp/B08JM47PVH/ref=sr_1_192
Apple,MUHN2LL/A,13.3 Inches,1366 x 768 pixels,i5,1.4 GHz,8 GB,128 GB,Intel Iris Plus Graphics 645,Integrated,macOS 10.15 Catalina,,Space Gray,885 ratings,4.5,$524.95 ,https://www.amazon.com/Apple-MacBook-Touch-Intel-Quad-Core/dp/B082J572X8/ref=sr_1_144
Apple,Mvvm2ll/a,16 Inches,3840 x 2160 pixels,Core i9,2.4 GHz,64 GB,512 GB,Intel UHD Graphics 630,Integrated,Mac OS,,Space Gray,2 ratings,4.4,"$1,599.00 ",https://www.amazon.com/Apple-MacBook-16-inch-Storage-2-4GHz/dp/B0B6Y1KNMN/ref=sr_1_120
Apple,MD628LL/A,13.3 Inches,1366 x 768 pixels,Core i5-3317U,1.7 GHz,4 GB,64 GB,"Integrated Graphics,Intel HD Graphics 4000",Integrated,OS X 10.9 Mavericks,3 Pounds,Silver,260 ratings,3.8,$259.00 ,https://www.amazon.com/Apple-MacBook-MD628LL-Display-Refurbished/dp/B07J3X2NXV/ref=sr_1_96
Apple,APP-FF840LL/A-RB#CR,13.3 Inches,2560 x 1600 pixels,Core i5,2.7 GHz,8 GB,256 GB,Intel Iris Graphics 6100,Integrated,Mac OS,3.48 Pounds,Silver,122 ratings,4,$395.00 ,https://www.amazon.com/Apple-MacBook-256GB-Laptop-MF840LL/dp/B01B1YYKSG/ref=sr_1_72
Apple,MLL42LL/A,13.3 Inches,2560 x 1600 pixels,Core i5,2.7 GHz,16 GB,512 GB,Intel Iris Graphics 540,Integrated,Mac OS,3.02 Pounds,Silver,116 ratings,4,$682.17 ,https://www.amazon.com/Apple-MacBook-MLL42LL-13-3-inch-Dual-core/dp/B097HSNFPX/ref=sr_1_71
Apple,MUHP2LL/A,13,2560 x 1600 pixels,i5,1.4 GHz,8 GB,256 GB,Intel Iris Plus Graphics 645,Integrated,Mac OS,2.58 Pounds,Space Gray,214 ratings,4.1,$530.34 ,https://www.amazon.com/Apple-MacBook-13-inch-Storage-Renewed/dp/B08376JQLJ/ref=sr_1_70
Apple,MGXC2LL/A,13.3 Inches,2560 x 1600 pixels,Core i5 Family,2.6 GHz,8 GB,256 GB,Intel Iris 5100 graphics,Integrated,OS X 10.9 Mavericks,3.5 Pounds,Silver,236 ratings,4,$379.99 ,https://www.amazon.com/MacBook-13-3-Inch-Laptop-MGX72LL-Refurbished/dp/B0795941T3/ref=sr_1_69
Apple,MJVP2LL/A-CR,11.6 Inches,1366 x 768 pixels,Core i5,1.6 GHz,4 GB,256 GB,Intel HD Graphics 6000,Integrated,macOS 10.14 Mojave,2.4 Pounds,Silver,112 ratings,4,$259.36 ,https://www.amazon.com/Apple-MacBook-MJVP2LL-11-6-Inch-Refurbished/dp/B018HIHCAW/ref=sr_1_68
Apple,MacBook Pro,13.3-inch,resolutionx227,"Apple M2 chip,",3.5 GHz,16 GB,512 GB,Apple 10-core GPU,Integrated,mac_os,3.0 pounds (1.4 kg),Space Gray,132 ratings,4.7,"$1,699.95 ",https://www.amazon.com/Apple-2022-MacBook-Laptop-chip/dp/B0B8TGFLY2/ref=sr_1_67
Apple,MQD32LL/A-cr,13.3 Inches,1366 x 768 pixels,Core i5,1.8 GHz,8 GB,128 GB,Intel HD Graphics 6000,Integrated,Mac OS,5 Pounds,Silver,2 ratings,5,$290.00 ,https://www.amazon.com/Apple-13-3-inch-MacBook-1-8GHz-MQD32LL/dp/B07HMD52QD/ref=sr_1_66
Apple,MD101LL/A - 256GB,13.3 Inches,1280 x 800 pixels,Intel Core i5,1.8 GHz,4 GB,250 GB,Intel HD Graphics 520,Integrated,macOS 10.12 Sierra,8.1 Pounds,,6 ratings,4.1,$265.00 ,https://www.amazon.com/Apple-MacBook-Pro-MD101LL-Refurbished/dp/B07F7KY6JG/ref=sr_1_65
Apple,T8TJG,13.3 Inches,1440 x 900 pixels,Core i5-4250U,,4 GB,128 GB,Intel HD Graphics 5000,Integrated,OS X 10.10 Yosemite,,Silver,262 ratings,4.2,$269.00 ,https://www.amazon.com/Apple-MacBook-MD760LL-13-3-Inch-Refurbished/dp/B0161ZDEEQ/ref=sr_1_64
Apple,MacBook Pro,13 Inches,2560 x 1600 pixels,Apple M2,3.49 GHz,8 GB,256 GB,Apple M2,Integrated,Mac OS,6.1 Pounds,Silver,162 ratings,4.7,$949.97 ,https://www.amazon.com/2022-Apple-MacBook-Laptop-chip/dp/B0BGQGHLKR/ref=sr_1_63
Apple,MacBook Air 11' MC968LL/A,7.9 Inches,1366 x 768 pixels,,,2 GB,64 GB,,Integrated,Mac OS,2.96 Pounds,Silver,56 ratings,2.9,$209.28 ,https://www.amazon.com/Apple-MacBook-MC968LL-macOS-10-13/dp/B07MWHHH5D/ref=sr_1_62
Apple,MV902LL/A,15.4 Inches,2560 x 1600 pixels,ci7,2.4 GHz,16 GB,512 GB,Intel UHD Graphics 630,Integrated,MacOS,,Silver,275 ratings,4,$859.00 ,https://www.amazon.com/Apple-MacBook-15-inch-512GB-Storage/dp/B082J4F6CD/ref=sr_1_61
Apple,MJVM2LL/A,11.6 Inches,2560 x 1600 pixels,Core i5 5300U,1.6 GHz,8 GB,128 GB,Intel HD Graphics 6000,Integrated,macOS 12 Monterey,0.06 Kilograms,Silver,399 ratings,4.2,$276.48 ,https://www.amazon.com/Apple-Macbook-MJVM2LL-1-6GHz-Renewed/dp/B07C57ZNMC/ref=sr_1_59
Apple,MGND3LL/A,13.3 Inches,2560 x 1600 pixels,Apple M1,3.2 GHz,8 GB,128 GB,Integrated Apple GPU with 7-cores,Integrated,Mac OS,,,36 ratings,4.4,$625.00 ,https://www.amazon.com/Apple-MacBook-128GB-Space-Renewed/dp/B09WQ36NF1/ref=sr_1_56
Apple,MWP72LL/A,13,2560 x 1600 pixels,MWP72LL/A,2.3 GHz,32 GB,512 GB,intel,Integrated,macOS 10.15 Catalina,,,3 ratings,4.6,$799.99 ,https://www.amazon.com/Apple-MacBook-Intel-Silver-Renewed/dp/B0BFMTM7HB/ref=sr_1_55
Apple,MWP52LL/A,13 Inches,2560 x 1600 pixels,MWP52LL/A,2 GHz,16 GB,1 TB,Integrated,Integrated,macOS X 10.15.4,,Space Gray,118 ratings,4,$879.00 ,https://www.amazon.com/Apple-MacBook-13-inch-Storage-Keyboard/dp/B08HY5QNTJ/ref=sr_1_54
Apple,MLH42LL/A-cr,15.4 Inches,2880-by-1800,Core i7,2.7 GHz,16 GB,512 GB,Intel HD Graphics 530,Integrated,macOS 10.12 Sierra,0.06 Kilograms,Space Gray,329 ratings,3.8,$498.99 ,https://www.amazon.com/Apple-quad-core-Discontinued-Manufacturer-Refurbished/dp/B07CHY6T2M/ref=sr_1_53
Apple,CRT3APMJVE2LLARB,13.3 Inches,1366 x 768 pixels,core i5,1.6 GHz,4 GB,256 GB,Intel HD Graphics 6000,Integrated,Mac OS,3 Pounds,Silver,"1,015 ratings",4.3,$249.00 ,https://www.amazon.com/Apple-MacBook-Air-Laptop-i5-5250U/dp/B07FTQMMGH/ref=sr_1_50
Apple,MPTT2LL/A,15 Inches,2560 x 1600 pixels,Core i7,3.1 GHz,16 GB,2 TB,AMD Radeon Pro 560,Integrated,macOS 10.14 Mojave,4 Pounds,Space Gray,20 ratings,4,$670.00 ,https://www.amazon.com/Apple-MacBook-Pro-MPTT2LL-Renewed/dp/B0858TJ1SJ/ref=sr_1_49
Apple,MD103LLA-PB-4RCB,15 Inches,2560 x 1600 pixels,Core i7,2.4 GHz,4 GB,500 GB,intel,Integrated,MacOS,5.6 Pounds,,16 ratings,3.6,$389.00 ,https://www.amazon.com/Apple-MacBook-i7-3615QM-Silver-Refurbished/dp/B0725JQNQN/ref=sr_1_95
Apple,NB-AP-MACBOOK_PRO_13__MF843LLA-NB-i7-3.1,13 Inches,2560 x 1600 pixels,Core i7,2.7 GHz,16 GB,512 GB,Intel Iris Graphics 6100,Integrated,macOS 10.14 Mojave,3.5 Pounds,Silver,381 ratings,3.9,$440.00 ,https://www.amazon.com/Apple-MacBook-Retina-MF843LL-Renewed/dp/B07B8YBX7V/ref=sr_1_94
Apple,MacBook Air,11.6 Inches,1366 x 768 pixels,Core i5,1.4 GHz,4 GB,128,Intel HD Graphics,Integrated,Chrome OS,2.5 Pounds,,11 ratings,4.9,$229.00 ,https://www.amazon.com/Apple-11-6-Inch-Dual-Core-Bluetooth-Refurbished/dp/B07KBC92ZR/ref=sr_1_93
Apple,MV912LL/A,15.4 Inches,2560 x 1600 pixels,Intel Core i9,2.3 GHz,16 GB,512 GB,Intel UHD Graphics 630,Dedicated,Mac OS,4 Pounds,Space Gray,250 ratings,4.1,$690.91 ,https://www.amazon.com/Apple-MacBook-15-inch-Processor-MV912LL/dp/B083Z22L3H/ref=sr_1_92
Apple,ME864LL/A,13.3 Inches,2560x1600,Core i5 Family,2.4 GHz,4 GB,128 GB,Intel Iris Graphics,Integrated,Mac OS,3.5 Pounds,Silver,57 ratings,4.1,$494.00 ,https://www.amazon.com/Apple-MacBook-Pro-ME864LL-13-3-Inch/dp/B078FPMKQX/ref=sr_1_91
Apple,MD711LL/B,11.6 Inches,1366 x 768 pixels,Core i5 Family,1.3 GHz,8 GB,128 GB,Intel HD Graphics 5000,Integrated,Mac OS,2.35 Pounds,Silver,48 ratings,3.9,$255.00 ,https://www.amazon.com/Apple-MacBook-Air-MD711LL-8gb/dp/B077V4GNL8/ref=sr_1_90
